employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,speech_sentiment_score,speech_energy_level,speech_clarity_score,tone_consistency_score,speaking_speed,pause_frequency,pitch_variation,volume_stability_score,performance_rating
4716,28,8,0,76,42,6,6,5,8,8,7,10.2,6,6,6,7,0.36,6,4,9,105,7,7,6,Medium
4717,37,3,4,69,36,8,5,4,10,6,6,12.4,7,7,6,7,0.1,9,6,7,108,7,4,6,Medium
4718,43,5,2,35,41,6,4,1,7,5,6,7.4,6,4,4,5,-0.31,4,1,6,112,12,3,5,Low
4719,39,8,1,73,42,5,7,6,13,6,9,9.0,8,9,1,6,0.24,7,9,6,116,3,9,5,Medium
4720,28,4,2,99,45,8,7,8,11,7,8,12.9,5,5,7,7,0.3,4,4,7,96,2,7,5,Medium
4721,39,3,3,100,47,2,4,9,14,7,8,9.9,6,6,7,8,0.33,5,9,5,134,6,7,6,Medium
4722,47,9,0,72,53,8,9,8,21,8,9,21.1,6,9,7,8,0.69,9,9,6,127,3,8,7,High
4723,55,9,2,85,38,6,9,8,19,10,9,18.6,7,9,8,8,0.73,9,10,8,145,2,9,10,High
4724,30,1,2,59,48,4,2,7,6,3,3,10.8,5,4,3,3,-0.06,9,3,3,91,5,5,5,Low
4725,29,8,2,65,41,6,4,8,8,8,5,11.1,8,7,4,2,0.23,8,5,6,80,3,6,7,Medium
4726,57,8,7,99,43,9,7,10,24,8,10,16.6,9,10,7,9,0.78,6,8,10,111,2,7,9,High
4727,24,6,0,74,25,1,6,4,6,6,4,6.1,2,7,6,1,-0.27,5,3,3,82,9,4,4,Low
4728,28,3,0,80,27,5,4,4,7,5,5,9.4,1,6,2,3,0.01,4,4,7,79,3,6,4,Low
4729,39,3,0,32,40,4,2,5,8,5,9,4.1,4,5,4,3,-0.0,4,5,1,103,8,5,4,Low
4730,40,5,3,73,40,3,4,6,9,7,8,10.1,8,8,8,4,0.03,8,5,5,104,4,4,9,Medium
4731,27,4,0,77,36,6,3,5,7,6,6,3.7,2,7,4,4,0.11,5,1,3,83,7,3,3,Low
4732,40,7,6,86,41,10,7,8,19,10,10,16.9,7,10,9,8,0.89,7,6,9,169,0,8,10,High
4733,39,7,2,69,36,6,6,2,16,5,7,14.6,6,7,6,8,-0.1,5,5,4,78,3,7,8,Medium
4734,40,7,4,48,40,6,7,8,14,5,5,11.7,5,6,4,8,-0.09,3,4,3,92,7,6,7,Medium
4735,32,5,2,93,37,4,4,8,7,6,8,8.3,6,6,6,7,0.21,8,5,5,122,3,5,6,Medium
4736,37,5,1,78,47,6,5,4,14,7,5,14.7,7,8,6,10,-0.23,10,4,4,118,2,8,10,Medium
4737,52,6,2,89,42,10,5,6,14,8,8,13.3,6,5,3,8,0.38,5,5,2,105,7,6,8,Medium
4738,54,9,5,79,52,7,9,8,21,9,8,15.7,8,9,10,10,0.4,7,9,7,130,1,9,8,High
4739,38,10,6,73,47,8,10,10,14,8,6,18.9,8,7,9,9,0.59,8,8,9,140,0,8,8,High
4740,35,7,2,79,33,6,5,4,11,6,7,17.0,3,8,6,7,0.56,9,3,3,112,5,8,7,Medium
4741,38,9,1,84,36,7,8,7,18,7,8,15.7,9,8,8,9,0.65,7,8,6,143,1,6,8,High
4742,55,10,1,87,46,8,9,9,17,10,8,15.8,8,9,6,9,0.79,9,10,8,143,0,7,8,High
4743,40,8,4,90,55,8,9,8,14,9,9,18.3,10,10,10,10,0.82,8,6,10,133,3,6,8,High
4744,22,7,1,54,31,6,4,3,10,4,3,8.0,6,4,1,2,-0.35,2,5,5,87,5,3,4,Low
4745,31,3,0,32,29,3,3,7,5,6,6,9.4,4,3,3,5,0.46,4,4,5,89,7,9,5,Low
4746,35,5,1,46,46,7,3,6,16,7,7,16.0,6,6,1,7,-0.26,6,5,5,120,4,7,7,Medium
4747,40,5,1,74,36,8,4,7,13,7,8,11.2,4,4,3,8,0.12,9,8,5,121,3,7,7,Medium
4748,44,4,2,73,29,6,7,8,17,5,8,16.0,6,6,3,7,0.14,5,6,4,99,5,6,7,Medium
4749,44,5,3,53,48,7,4,5,12,8,5,12.2,6,5,7,5,0.59,8,7,7,110,4,7,8,Medium
4750,53,7,3,93,36,9,10,10,18,9,10,16.7,10,5,8,8,0.36,9,9,7,110,3,8,7,High
4751,46,10,3,86,32,9,7,10,20,8,7,20.8,7,10,6,8,0.88,7,6,7,115,0,8,6,High
4752,42,7,4,71,38,6,6,9,25,9,8,18.6,8,10,10,6,0.79,6,6,9,157,1,8,9,High
4753,41,9,3,56,42,4,6,8,13,6,6,12.0,3,3,7,7,0.2,3,5,5,111,6,7,6,Medium
4754,42,9,1,92,34,7,8,9,11,6,7,12.2,7,5,4,8,0.02,8,7,3,105,2,5,6,Medium
4755,33,5,4,66,39,6,8,6,11,7,7,10.7,8,9,10,2,0.34,5,6,6,114,2,9,8,Medium
4756,28,4,1,53,38,3,3,3,6,3,4,5.1,3,3,4,7,-0.37,4,5,5,65,4,3,3,Low
4757,24,3,2,52,33,4,5,3,8,4,2,9.9,4,5,6,7,0.0,7,4,6,110,9,1,3,Low
4758,35,5,0,59,45,8,6,6,13,8,5,14.2,6,4,6,6,-0.08,10,5,7,108,7,6,9,Medium
4759,35,8,1,70,35,9,7,6,16,7,8,7.6,8,8,9,7,0.27,5,9,9,95,6,6,7,Medium
4760,55,10,4,85,43,10,9,9,16,8,9,20.1,10,8,6,7,0.47,7,6,9,143,2,8,9,High
4761,25,5,3,38,35,4,5,8,7,5,6,5.8,7,3,6,3,-0.28,1,5,1,69,2,6,5,Low
4762,54,10,3,90,41,10,8,8,16,9,10,20.1,9,8,10,7,0.55,8,8,9,129,4,9,8,High
4763,36,9,1,94,31,7,5,7,14,6,5,14.4,6,7,4,5,0.55,5,9,8,110,3,7,9,Medium
4764,35,8,1,62,39,7,4,8,16,6,8,9.9,8,9,3,8,-0.08,7,6,7,131,7,7,3,Medium
4765,32,4,1,78,32,7,7,6,11,7,5,9.0,7,8,7,7,-0.02,6,5,6,114,6,7,8,Medium
4766,45,7,1,69,37,7,3,7,10,6,6,15.5,7,5,2,4,-0.38,3,5,8,141,3,4,8,Medium
4767,43,6,1,76,38,6,8,7,12,5,9,15.7,8,6,4,7,-0.19,6,6,7,103,3,5,7,Medium
4768,40,4,1,76,47,6,7,6,11,7,8,16.2,6,6,6,7,0.42,6,10,9,110,2,7,6,Medium
4769,24,6,2,54,34,4,3,7,2,5,5,5.7,3,4,5,8,-0.01,5,4,3,101,3,2,6,Low
4770,37,4,0,40,29,3,2,5,3,6,6,13.0,3,6,2,1,-0.27,4,3,2,113,4,6,1,Low
4771,31,7,2,67,51,4,5,6,12,7,8,9.8,8,7,7,6,0.44,4,6,4,111,3,8,7,Medium
4772,59,7,4,100,50,10,8,7,18,10,10,16.2,9,9,8,8,0.42,9,6,7,137,4,8,8,High
4773,39,6,2,87,39,8,6,8,13,7,4,13.5,4,7,4,7,-0.25,5,5,5,145,6,5,6,Medium
4774,46,9,4,100,34,9,9,10,18,10,7,11.0,9,9,10,9,0.48,8,9,10,143,2,8,10,High
4775,42,6,2,69,41,8,7,5,14,6,6,14.6,7,5,9,6,0.34,5,6,7,88,6,5,8,Medium
4776,47,9,5,85,43,8,7,9,18,10,9,12.8,10,9,6,7,0.71,8,9,8,144,5,9,8,High
4777,41,8,3,92,44,7,5,7,22,8,7,9.8,9,8,8,10,0.78,9,5,8,123,2,8,7,High
4778,55,4,3,59,47,8,4,3,9,9,6,11.9,8,7,6,8,-0.24,7,8,6,90,5,5,6,Medium
4779,42,5,0,85,40,1,5,8,12,7,5,14.0,7,7,7,4,0.26,7,10,6,123,6,5,7,Medium
4780,50,8,6,100,39,9,8,8,21,9,9,14.9,9,10,9,9,0.82,9,6,8,136,2,7,9,High
4781,50,8,3,45,38,9,7,6,12,8,6,10.9,8,7,3,7,-0.19,4,7,6,125,5,7,9,Medium
4782,51,6,0,73,45,6,6,8,11,3,9,7.6,6,7,5,6,0.19,8,4,5,124,4,8,6,Medium
4783,26,3,1,79,26,5,3,1,13,4,2,8.0,4,6,4,6,-0.5,1,4,6,109,7,3,5,Low
4784,59,10,5,83,42,9,6,8,11,10,6,17.9,9,9,7,8,0.57,7,7,9,143,3,7,7,High
4785,53,10,3,92,45,7,8,8,16,7,9,17.3,8,7,9,8,0.85,6,6,9,141,4,5,9,High
4786,37,3,0,84,43,4,5,1,9,1,4,6.4,6,4,1,2,-0.12,7,2,3,60,7,9,6,Low
4787,31,8,3,55,44,7,5,5,13,5,8,5.9,5,9,3,7,0.34,6,7,8,135,9,4,4,Medium
4788,28,6,3,54,43,4,4,7,13,5,5,13.5,7,6,8,4,0.36,6,5,4,91,5,4,7,Medium
4789,30,5,2,9,26,6,4,4,6,5,5,5.6,1,5,3,3,0.15,2,6,4,109,5,5,7,Low
4790,52,8,4,99,45,7,7,9,21,9,8,12.3,10,9,8,7,0.63,8,7,9,145,3,7,10,High
4791,44,4,2,50,42,3,7,7,14,8,8,6.9,7,6,5,4,0.28,3,4,2,131,4,5,6,Medium
4792,26,6,0,40,39,8,4,6,9,4,4,10.1,1,3,2,1,-0.36,1,5,5,141,8,3,1,Low
4793,40,8,1,64,39,7,4,7,10,7,6,12.3,6,7,6,5,0.23,9,6,5,116,4,3,6,Medium
4794,43,7,3,83,40,8,9,10,14,8,9,8.7,7,8,7,8,1.0,7,9,10,148,4,8,8,High
4795,22,3,3,65,41,3,4,1,8,3,6,2.4,3,4,2,3,0.03,3,1,1,88,8,4,3,Low
4796,32,6,1,97,39,6,5,7,12,9,10,14.7,7,9,2,6,0.29,6,9,7,122,4,3,10,Medium
4797,38,8,2,74,44,7,7,6,13,7,5,7.7,6,4,6,9,0.29,4,6,5,136,3,2,4,Medium
4798,24,3,3,43,24,5,2,5,7,2,5,9.1,2,4,3,5,0.08,5,5,6,80,8,4,6,Low
4799,36,4,2,68,33,6,7,5,13,6,6,6.8,6,5,4,3,-0.0,5,3,3,90,8,1,4,Low
4800,37,5,1,85,41,6,5,8,9,6,9,7.9,8,4,6,8,0.03,7,5,4,133,8,4,7,Medium
4801,41,7,1,61,33,9,1,4,6,6,5,12.8,7,7,5,5,0.22,7,9,7,128,3,7,8,Medium
4802,49,8,3,68,35,10,10,8,15,9,8,16.0,9,9,8,9,0.48,8,9,10,123,1,8,10,High
4803,43,8,0,97,39,8,5,9,18,6,8,16.2,10,10,6,6,0.99,7,6,5,152,2,9,8,High
4804,57,9,4,95,52,8,7,9,13,7,9,20.3,7,9,7,9,0.85,9,7,8,151,1,10,7,High
4805,41,7,3,77,39,8,4,8,13,6,7,12.2,5,6,5,8,0.16,9,2,6,96,3,5,7,Medium
4806,48,8,3,93,35,8,10,9,16,10,9,16.5,9,8,7,8,0.73,7,10,8,167,3,8,10,High
4807,42,6,1,63,43,8,6,7,10,6,8,7.7,6,4,5,6,0.18,8,7,6,119,4,4,6,Medium
4808,30,7,0,93,52,7,5,6,12,7,6,9.9,6,4,7,6,0.55,8,8,9,140,5,7,5,Medium
4809,30,6,1,32,29,4,2,7,9,6,3,10.8,5,6,2,3,-0.02,6,3,4,106,3,3,3,Low
4810,27,3,1,53,36,3,3,3,9,5,4,8.2,5,6,3,3,-0.17,5,1,5,105,3,3,6,Low
4811,58,4,4,74,42,6,6,6,11,4,8,11.3,5,5,6,6,0.17,5,2,7,136,3,8,5,Medium
4812,43,5,3,74,44,6,2,9,17,5,8,11.9,6,6,6,8,0.7,4,6,4,128,3,6,5,Medium
4813,47,3,2,68,30,6,5,6,12,7,6,5.2,10,7,4,7,-0.09,4,3,9,111,0,4,8,Medium
4814,40,9,2,95,43,6,7,4,9,5,5,15.8,5,7,5,5,0.21,8,4,6,128,5,6,5,Medium
4815,55,5,1,94,43,6,6,7,9,6,5,3.8,8,6,6,8,0.11,5,6,4,131,2,7,4,Medium
4816,49,7,1,56,33,8,6,5,16,6,7,17.4,9,5,8,6,0.52,6,6,2,129,4,8,3,Medium
4817,41,8,3,84,39,6,4,7,15,6,6,16.8,9,8,5,7,0.27,4,6,8,113,3,1,5,Medium
4818,48,10,2,100,47,8,5,8,17,9,9,16.0,9,9,7,8,0.44,5,7,7,131,3,6,10,High
4819,50,8,3,87,44,8,10,10,21,8,9,12.1,6,8,9,9,0.22,8,5,9,128,3,9,8,High
4820,36,3,1,64,37,6,5,5,9,7,8,16.4,6,6,6,6,-0.21,7,5,5,110,5,3,7,Medium
4821,36,8,3,85,27,5,6,7,14,6,6,10.3,6,8,6,6,0.36,6,9,6,134,4,4,8,Medium
4822,36,9,4,48,39,9,6,5,12,7,5,12.3,8,7,4,9,0.3,5,7,6,77,1,8,8,Medium
4823,57,10,3,93,45,8,9,10,13,9,10,13.9,8,10,7,8,0.82,9,10,9,153,0,8,10,High
4824,38,8,3,45,42,6,4,4,13,7,6,15.3,7,7,6,6,0.14,10,1,6,99,2,3,8,Medium
4825,41,4,2,86,40,6,5,4,13,6,7,8.9,9,5,5,6,0.36,6,7,7,107,1,6,7,Medium
4826,26,4,1,0,39,3,3,4,8,2,4,9.8,4,1,3,6,0.01,1,5,6,87,7,8,4,Low
4827,32,3,1,81,41,5,7,4,14,6,4,13.0,4,6,10,7,0.23,6,7,6,121,3,2,6,Medium
4828,40,6,5,86,42,5,8,4,15,7,6,12.2,6,9,6,8,0.57,4,8,7,106,8,6,6,Medium
4829,51,9,2,91,45,9,9,9,10,10,10,19.7,10,8,8,7,0.74,8,8,6,147,4,8,7,High
4830,37,7,1,100,48,8,5,7,9,7,5,9.6,6,7,7,7,0.5,6,7,2,121,2,7,6,Medium
4831,40,4,1,52,44,7,6,8,13,10,6,6.7,4,6,6,5,0.27,5,4,6,81,5,3,7,Medium
4832,61,9,1,83,49,10,9,9,17,9,7,15.2,10,9,7,7,1.0,8,7,9,132,2,8,9,High
4833,47,10,5,67,41,8,6,8,16,10,9,14.9,10,10,10,6,0.73,10,10,8,117,1,9,8,High
4834,43,4,2,94,40,5,7,4,10,6,9,10.6,5,6,3,5,0.33,6,7,7,96,5,6,6,Medium
4835,37,6,2,65,37,5,5,4,10,7,7,8.9,4,7,5,10,0.01,8,6,6,99,3,4,7,Medium
4836,37,4,2,84,42,7,4,8,7,6,8,10.1,6,8,7,6,0.12,8,8,9,92,2,4,6,Medium
4837,41,7,3,100,49,9,8,8,18,7,10,22.1,9,7,8,10,0.55,5,7,7,152,1,8,7,High
4838,33,5,1,54,27,8,1,7,7,2,4,12.7,5,3,3,4,-0.16,5,1,4,88,4,3,4,Low
4839,57,8,5,90,40,8,9,8,17,9,9,18.7,9,6,10,8,1.0,5,7,9,118,2,9,9,High
4840,42,7,3,92,39,3,6,10,7,7,6,7.9,7,6,5,7,0.47,5,5,6,130,8,9,9,Medium
4841,38,7,0,95,31,6,6,10,7,5,9,12.7,8,5,7,6,0.31,5,7,8,124,5,7,5,Medium
4842,27,3,1,52,32,4,5,5,11,5,6,6.2,3,5,6,8,-0.26,4,2,3,105,3,2,2,Low
4843,46,6,3,66,33,7,7,6,13,7,6,12.8,6,8,7,6,0.06,5,4,6,94,5,9,4,Medium
4844,29,7,2,76,38,9,4,7,15,3,6,6.0,9,8,6,6,0.65,7,6,7,120,2,4,5,Medium
4845,28,3,1,80,33,6,3,5,11,5,6,6.9,3,4,3,3,-0.08,4,6,4,108,10,3,6,Low
4846,44,6,1,67,42,7,5,9,12,5,7,11.7,7,6,5,6,0.82,5,4,5,117,0,7,5,Medium
4847,50,9,1,73,37,10,9,8,18,6,8,22.0,8,8,9,10,0.59,9,5,6,135,4,9,8,High
4848,47,5,3,69,43,6,5,6,14,6,5,10.8,6,4,6,4,0.5,3,8,4,119,2,7,8,Medium
4849,55,10,4,100,46,10,9,9,19,8,10,20.9,5,9,9,8,0.67,7,10,7,127,4,7,9,High
4850,23,5,0,28,29,5,5,3,10,5,5,5.2,4,4,4,3,-0.06,3,1,1,121,6,3,2,Low
4851,34,4,3,63,44,8,8,6,11,4,6,10.5,6,6,1,6,0.14,7,6,6,83,3,8,4,Medium
4852,25,4,2,49,32,5,4,4,7,6,5,2.6,3,5,2,7,0.03,5,9,7,95,8,3,6,Low
4853,50,7,1,73,36,5,7,6,17,6,8,14.1,8,6,2,4,0.32,5,7,9,115,5,6,7,Medium
4854,54,10,2,92,40,8,6,8,15,9,9,14.5,8,8,6,10,0.81,6,5,8,143,1,10,9,High
4855,50,6,2,86,46,8,8,3,14,8,8,11.1,6,6,8,6,0.41,4,6,8,110,5,3,9,Medium
4856,29,4,2,77,36,2,3,3,5,4,1,5.7,2,2,2,5,-0.37,7,2,2,83,10,3,3,Low
4857,28,5,3,71,43,6,6,5,13,5,6,11.4,6,5,7,7,0.53,5,6,6,115,4,8,4,Medium
4858,28,5,1,63,33,6,6,7,14,7,7,7.3,8,5,10,7,-0.46,4,5,7,106,6,9,9,Medium
4859,34,5,3,54,40,6,6,7,12,6,10,12.6,10,8,5,5,0.3,8,4,7,126,5,7,8,Medium
4860,49,8,3,98,40,8,9,8,19,8,8,12.4,7,8,9,10,0.75,9,6,7,147,2,7,10,High
4861,43,8,3,89,50,8,9,10,16,9,7,13.7,8,8,8,10,0.39,7,7,9,155,0,6,10,High
4862,47,6,2,59,38,8,4,5,7,6,4,14.8,5,10,7,9,0.71,7,7,10,102,6,4,10,Medium
4863,46,7,2,68,39,7,6,6,14,8,9,9.3,8,8,5,7,-0.12,8,7,6,108,4,5,8,Medium
4864,36,5,1,50,40,7,4,5,14,9,7,8.7,6,6,5,5,0.11,6,7,9,137,4,5,8,Medium
4865,23,5,0,72,43,4,4,3,10,4,6,9.1,4,3,5,5,0.06,4,1,4,88,4,1,4,Low
4866,39,7,1,71,44,5,4,6,15,5,8,8.8,7,6,8,6,0.48,4,5,4,136,6,6,6,Medium
4867,46,6,2,76,39,5,5,4,15,10,6,10.4,5,8,9,7,-0.21,8,5,9,68,2,5,9,Medium
4868,50,4,4,47,41,7,6,4,13,7,7,14.7,6,7,7,4,0.34,3,7,7,93,1,6,7,Medium
4869,41,5,0,75,50,8,7,6,16,6,8,9.0,7,6,6,5,0.14,9,5,1,109,6,6,7,Medium
4870,25,3,0,88,35,3,3,4,2,2,8,8.4,5,7,4,4,-0.32,3,6,6,83,8,6,3,Low
4871,38,5,1,100,43,5,5,7,11,5,8,9.5,7,8,7,4,-0.13,6,8,7,114,4,6,7,Medium
4872,34,4,2,100,42,5,2,7,7,2,5,6.8,2,3,5,4,0.27,6,4,8,93,5,5,4,Low
4873,30,4,1,59,32,1,4,3,5,3,5,5.1,10,2,4,3,-0.15,4,5,4,88,6,5,8,Low
4874,56,7,3,100,42,7,7,6,14,10,10,16.6,7,9,6,8,0.7,5,8,7,159,3,8,8,High
4875,30,3,0,35,30,4,3,4,4,6,4,8.2,4,4,4,4,-0.25,8,4,5,93,7,5,2,Low
4876,29,5,3,60,35,7,10,5,15,6,6,13.5,5,5,4,6,-0.01,5,9,4,83,5,2,8,Medium
4877,29,1,2,68,32,5,6,3,3,7,8,13.9,8,3,5,3,0.17,2,5,3,81,5,7,2,Low
4878,41,9,5,100,38,8,7,10,16,10,10,19.9,10,8,10,9,0.57,9,9,9,146,3,8,8,High
4879,37,6,2,62,43,7,6,6,13,8,4,10.8,6,6,4,9,-0.18,6,7,6,103,1,7,7,Medium
4880,41,8,0,76,40,6,7,5,11,6,6,9.0,8,9,5,6,0.58,7,6,3,115,2,5,6,Medium
4881,44,5,1,95,41,7,8,8,11,6,6,9.3,6,4,6,6,0.32,5,7,6,96,4,7,7,Medium
4882,46,9,4,66,33,9,8,7,17,8,10,16.0,8,10,8,10,0.5,7,8,9,148,2,5,9,High
4883,46,7,6,86,46,9,10,8,21,6,7,16.1,9,10,7,9,0.59,7,9,8,123,4,6,9,High
4884,51,7,1,73,44,7,8,7,9,7,9,17.9,6,10,7,6,0.32,8,8,8,131,1,8,6,Medium
4885,48,8,5,80,41,8,7,10,19,10,9,18.9,7,10,8,7,0.49,7,7,5,156,4,8,8,High
4886,52,8,2,95,29,7,6,9,13,10,9,17.0,7,8,8,9,0.69,7,10,7,150,1,7,10,High
4887,55,10,4,89,47,9,6,9,19,8,7,15.4,7,7,9,8,0.47,9,8,7,145,4,9,8,High
4888,41,6,2,79,44,7,7,5,11,6,7,8.7,6,3,2,7,0.32,6,5,6,116,4,8,7,Medium
4889,32,6,0,94,32,6,4,5,13,8,7,11.7,7,7,4,6,0.09,7,9,6,108,4,5,6,Medium
4890,43,7,2,46,30,7,4,7,14,6,5,9.9,10,6,5,7,0.07,6,7,10,109,6,9,8,Medium
4891,58,9,2,93,54,7,8,6,13,10,8,15.1,10,9,10,9,0.82,10,10,9,119,5,8,8,High
4892,42,9,3,62,49,6,7,6,11,5,7,7.4,6,6,5,5,0.08,4,7,7,111,1,10,7,Medium
4893,41,5,2,58,47,7,5,7,13,8,4,10.6,6,5,2,7,0.35,5,6,7,124,4,6,7,Medium
4894,50,5,4,79,49,6,3,7,14,7,6,12.3,7,5,9,8,0.76,5,5,4,115,2,7,6,Medium
4895,47,9,5,71,46,9,7,8,18,8,9,17.9,8,10,9,8,0.97,9,8,9,148,2,10,8,High
4896,58,10,2,94,45,9,5,8,14,7,9,16.8,7,6,7,8,0.89,6,7,9,144,3,9,9,High
4897,33,2,1,72,25,4,3,1,5,4,4,11.4,4,4,4,1,-0.37,4,1,3,96,7,3,4,Low
4898,51,8,4,97,37,7,8,9,10,10,9,18.0,8,8,8,9,0.46,8,8,10,159,6,8,9,High
4899,37,6,2,49,37,9,7,4,13,5,3,9.8,7,7,4,9,0.36,4,7,7,123,3,6,9,Medium
4900,59,10,3,67,32,8,7,8,15,6,6,15.4,10,9,8,9,0.56,6,8,7,135,0,8,9,High
4901,43,6,3,69,34,10,4,4,20,6,8,13.5,8,4,6,7,0.22,3,7,7,135,5,7,8,Medium
4902,43,5,2,77,44,7,4,4,9,7,5,14.7,7,7,6,6,0.06,5,10,3,102,7,4,7,Medium
4903,57,5,1,78,43,9,10,8,19,9,7,20.1,8,9,8,10,0.77,8,7,8,136,1,8,7,High
4904,37,5,3,93,36,6,8,6,12,6,5,8.2,8,5,2,7,0.17,6,7,8,122,7,8,8,Medium
4905,51,8,3,71,41,8,9,10,12,10,9,16.7,7,5,6,8,0.84,7,7,9,141,2,7,7,High
4906,36,7,2,65,43,7,5,6,8,8,5,16.7,5,9,5,7,0.19,6,3,7,113,4,6,8,Medium
4907,52,8,1,75,46,8,7,9,10,3,6,10.1,9,9,8,6,0.26,4,4,5,127,4,7,4,Medium
4908,46,10,1,56,43,7,8,5,14,7,9,8.0,6,7,4,6,0.33,5,3,7,97,3,6,8,Medium
4909,33,8,2,80,38,4,3,7,13,6,9,8.0,5,7,7,6,0.04,7,5,6,124,4,6,7,Medium
4910,38,5,2,84,32,7,6,7,15,8,7,13.1,7,8,7,6,0.4,6,6,6,93,1,8,8,Medium
4911,35,6,1,45,42,4,4,6,13,4,8,8.3,7,3,1,5,-0.22,5,6,2,88,11,3,3,Low
4912,50,7,0,50,34,6,7,7,18,7,8,13.1,8,7,6,7,0.23,8,9,5,126,3,6,6,Medium
4913,35,4,2,39,38,1,3,3,8,2,7,13.4,3,6,2,2,-0.5,3,1,5,90,10,7,6,Low
4914,56,8,4,83,40,7,7,10,15,8,8,11.5,6,8,6,9,0.38,8,8,9,136,4,9,9,High
4915,63,8,5,87,45,6,9,9,23,8,8,19.3,7,8,9,9,0.96,9,10,5,140,0,9,10,High
4916,31,3,1,94,41,6,4,8,13,10,6,19.5,9,5,5,5,0.15,8,8,9,143,5,3,7,Medium
4917,57,6,4,94,34,7,6,8,19,8,8,15.1,10,7,8,7,0.45,9,7,9,136,4,10,6,High
4918,36,9,1,44,44,5,8,9,11,9,8,12.0,8,6,5,6,0.35,8,5,8,140,4,6,5,Medium
4919,40,3,0,80,30,6,6,6,13,10,10,10.6,5,5,8,6,0.07,5,6,3,112,4,8,6,Medium
4920,46,7,5,73,39,9,7,9,17,9,10,17.2,8,7,9,9,0.76,7,9,8,149,3,8,10,High
4921,49,6,0,100,34,8,7,10,20,7,7,18.5,10,9,8,8,0.52,8,8,7,154,2,6,8,High
4922,39,7,0,78,39,5,4,6,11,6,10,7.5,6,10,3,7,0.18,7,7,5,124,2,6,4,Medium
4923,50,8,3,72,38,8,10,9,16,8,7,15.3,8,8,4,10,0.89,8,10,10,111,5,7,6,High
4924,41,6,0,58,43,5,5,6,16,6,6,16.3,7,6,2,7,0.21,4,5,5,132,5,8,5,Medium
4925,53,9,5,81,46,9,6,7,20,9,9,17.7,8,7,9,7,0.78,9,7,8,121,1,8,10,High
4926,30,4,0,40,32,3,3,7,5,2,5,7.5,4,4,4,3,-0.43,6,4,6,70,11,1,5,Low
4927,30,6,3,57,38,6,5,7,11,7,7,9.1,5,7,6,5,0.12,8,8,4,109,2,6,5,Medium
4928,35,5,2,85,42,8,6,6,14,7,8,13.4,7,4,6,6,-0.04,6,7,9,143,6,6,8,Medium
4929,47,5,0,39,37,7,5,9,13,8,7,5.7,9,7,6,6,0.34,4,6,6,106,4,5,8,Medium
4930,40,5,2,82,27,8,4,2,5,6,9,6.8,4,3,3,6,-0.45,4,3,4,88,8,2,6,Low
4931,48,9,4,100,47,7,10,7,17,9,10,19.3,9,7,6,9,0.64,9,10,6,170,3,10,8,High
4932,36,4,1,70,43,3,6,2,6,6,3,6.2,4,4,3,4,0.25,6,1,6,83,1,10,5,Low
4933,28,8,4,62,38,8,4,4,14,9,8,15.0,8,6,5,7,0.58,4,6,6,104,3,9,5,Medium
4934,28,7,3,68,40,8,4,5,10,6,5,14.1,4,6,5,7,0.43,7,6,5,117,4,5,7,Medium
4935,53,3,2,73,43,7,7,6,16,6,7,14.7,3,6,10,6,0.18,8,8,8,143,4,7,5,Medium
4936,37,6,2,78,38,7,5,6,17,5,5,12.8,4,9,7,7,0.4,7,8,5,110,3,6,5,Medium
4937,46,6,1,81,43,6,6,3,10,9,7,15.8,7,7,8,8,0.41,8,6,4,97,5,8,6,Medium
4938,25,6,1,49,36,4,6,5,7,7,7,11.9,6,5,6,3,0.37,5,6,3,89,14,2,4,Low
4939,25,5,0,27,28,4,3,3,9,2,4,3.4,4,7,1,3,0.04,3,1,3,107,9,7,2,Low
4940,36,7,0,63,38,5,3,6,12,8,8,11.9,5,7,4,8,-0.06,8,7,3,130,6,7,8,Medium
4941,49,10,4,100,44,7,8,10,13,9,7,17.4,8,8,9,8,0.45,8,8,8,148,5,10,8,High
4942,64,8,2,89,33,10,8,7,12,10,5,14.3,7,8,7,7,0.91,7,8,8,149,3,8,7,High
4943,37,3,1,65,45,5,4,4,15,6,2,9.7,3,4,4,6,-0.31,6,2,4,76,3,6,4,Low
4944,47,4,3,72,33,7,6,7,13,7,6,18.0,8,7,7,9,0.15,6,7,5,118,1,7,6,Medium
4945,23,5,1,36,38,3,4,5,3,1,3,13.0,1,5,4,5,-0.01,8,1,7,89,10,7,5,Low
4946,24,2,0,33,32,2,3,7,8,5,6,6.8,4,6,1,5,0.1,3,1,4,107,7,6,4,Low
4947,31,5,2,49,37,4,6,9,9,10,6,7.2,6,7,7,5,0.48,4,8,3,131,7,9,8,Medium
4948,32,6,1,86,41,4,6,6,14,8,8,9.5,5,6,8,5,0.35,5,4,6,98,10,9,6,Medium
4949,23,3,1,71,40,5,5,8,10,5,5,2.2,2,5,4,7,-0.16,1,1,4,69,8,8,3,Low
4950,43,7,3,72,49,6,4,3,12,6,6,17.6,9,3,5,5,0.26,6,6,4,135,7,7,7,Medium
4951,28,4,2,32,38,5,5,4,9,6,5,12.9,4,4,4,6,-0.21,3,4,5,81,7,3,4,Low
